Country,Date,Confirmed Cases,Deaths,Recovered,Cumulative confirmed cases,Cumulative deaths,case-fatality ratio,net new confirmed,net new confirmed moving average,medical power
india,2020-03-11,2,0,0,63,0,0,2,6.2,1
india,2020-03-12,16,1,0,79,1,0.012658228,16,8.8,11
india,2020-03-13,3,1,6,82,2,0.024390244,-3,7.2,0.180327869
india,2020-03-14,2,0,0,84,2,0.023809524,2,6,1
india,2020-03-15,28,0,3,112,2,0.017857143,25,8.4,0.032258065
india,2020-03-16,17,0,0,129,2,0.015503876,17,11.4,1
india,2020-03-17,14,1,1,143,3,0.020979021,13,10.8,1
india,2020-03-18,26,0,0,169,3,0.017751479,26,16.6,1
india,2020-03-19,24,1,6,193,4,0.020725389,18,19.8,0.180327869
india,2020-03-20,56,1,3,249,5,0.020080321,53,25.4,0.35483871
india,2020-03-21,83,0,1,332,5,0.015060241,82,38.4,0.090909091
india,2020-03-22,64,2,1,396,7,0.017676768,63,48.4,1.909090909
india,2020-03-23,103,3,9,499,10,0.02004008,94,62,0.340659341
india,2020-03-24,51,2,19,550,12,0.021818182,32,64.8,0.109947644
india,2020-03-25,107,3,0,657,15,0.02283105,107,75.6,31
india,2020-03-26,65,3,0,722,18,0.024930748,65,72.2,31
india,2020-03-27,164,2,23,886,20,0.022573363,141,87.8,0.090909091
india,2020-03-28,143,4,9,"1,029",24,0.023323615,134,95.8,0.450549451
india,2020-03-29,110,6,17,"1,139",30,0.026338894,93,108,0.356725146
india,2020-03-30,208,13,35,"1,347",43,0.031922791,173,121.2,0.373219373
india,2020-03-31,288,6,16,"1,635",49,0.029969419,272,162.6,0.378881988
india,2020-04-01,424,9,16,"2,059",58,0.028169014,408,216,0.565217391
india,2020-04-02,486,14,22,"2,545",72,0.028290766,464,282,0.63800905
india,2020-04-03,560,14,39,"3,105",86,0.027697262,521,367.6,0.360613811
india,2020-04-04,579,13,56,"3,684",99,0.026872964,523,437.6,0.233511586
india,2020-04-05,606,22,43,"4,290",121,0.028205128,563,495.8,0.512761021
india,2020-04-06,488,16,65,"4,778",137,0.028673085,423,498.8,0.247311828
india,2020-04-07,573,26,75,"5,351",163,0.030461596,498,505.6,0.347536618
india,2020-04-08,565,20,96,"5,916",183,0.030933063,469,495.2,0.209157128
india,2020-04-09,813,47,70,"6,729",230,0.034180413,743,539.2,0.67189729
india,2020-04-10,871,22,151,"7,600",252,0.033157895,720,570.6,0.146260754
india,2020-04-11,854,40,186,"8,454",292,0.034539863,668,619.6,0.215475551
india,2020-04-12,758,42,114,"9,212",334,0.036257056,644,648.8,0.368974584
india,2020-04-13,"1,243",27,112,"10,455",361,0.034528934,1131,781.2,0.241748439
india,2020-04-14,"1,035",37,167,"11,490",398,0.034638816,868,806.2,0.222022741
india,2020-04-15,882,27,144,"12,372",425,0.034351762,738,809.8,0.188063845
india,2020-04-16,"1,062",26,259,"13,434",451,0.033571535,803,836.8,0.100733308
india,2020-04-17,920,38,273,"14,354",489,0.034067159,647,837.4,0.139509337
india,2020-04-18,"1,369",32,425,"15,723",521,0.03313617,944,800,0.075511644
india,2020-04-19,"1,892",38,388,"17,615",559,0.031734317,1504,927.2,0.098170575
india,2020-04-20,928,33,419,"18,543",592,0.031925794,509,881.4,0.078978764
india,2020-04-21,"1,537",53,703,"20,080",645,0.032121514,834,887.6,0.075522685
india,2020-04-22,"1,292",36,394,"21,372",681,0.031864121,898,937.8,0.091601116
india,2020-04-23,"1,667",40,642,"23,039",721,0.031294761,1025,954,0.062451332
india,2020-04-24,"1,408",59,484,"24,447",780,0.031905755,924,838,0.122082214
india,2020-04-25,"1,836",45,443,"26,283",825,0.031389111,1393,1014.8,0.101782893
india,2020-04-26,"1,607",56,584,"27,890",881,0.031588383,1023,1052.6,0.096045198
india,2020-04-27,"1,568",58,614,"29,458",939,0.031875891,954,1063.8,0.094609998
india,2020-04-28,"1,902",69,610,"31,360","1,008",0.032142857,1292,1117.2,0.113260121
india,2020-04-29,"1,705",71,682,"33,065","1,079",0.032632693,1023,1137,0.104236915
india,2020-04-30,"1,801",75,630,"34,866","1,154",0.033098147,1171,1092.6,0.119187431
india,2020-05-01,"2,396",69,961,"37,262","1,223",0.032821641,1435,1175,0.071896785
india,2020-05-02,"2,567",100,822,"39,829","1,323",0.033217003,1745,1333.2,0.121761343
india,2020-05-03,"2,717",68,940,"42,546","1,391",0.032694025,1777,1430.2,0.072439102
india,2020-05-04,"3,891",175,"1,065","46,437","1,566",0.033723109,2826,1790.8,0.164397709
india,2020-05-05,"2,968",128,"1,293","49,405","1,694",0.034288028,1675,1891.6,0.099064264
india,2020-05-06,"3,602",91,"1,161","53,007","1,785",0.033674798,2441,2092.8,0.078460081
india,2020-05-07,"3,344",104,"1,475","56,351","1,889",0.033522032,1869,2117.6,0.070571487
india,2020-05-08,"3,339",97,"1,111","59,690","1,986",0.033271905,2228,2207.8,0.087390874
india,2020-05-09,"3,175",115,"1,414","62,865","2,101",0.033420822,1761,1994.8,0.081394527
india,2020-05-10,"4,311",112,"1,669","67,176","2,213",0.032943313,2642,2188.2,0.067161944
india,2020-05-11,"3,592",81,"1,579","70,768","2,294",0.032415781,2013,2102.6,0.051358369
india,2020-05-12,"3,562",120,"1,905","74,330","2,414",0.032476793,1657,2060.2,0.06304131
india,2020-05-13,"3,726",137,"1,963","78,056","2,551",0.032681664,1763,1967.2,0.069838521
india,2020-05-14,"3,991",97,"1,564","82,047","2,648",0.032274184,2427,2100.4,0.06208043
india,2020-05-15,"3,808",104,"2,264","85,855","2,752",0.032054045,1544,1880.8,0.045978535
india,2020-05-16,"4,793",119,"3,979","90,648","2,871",0.031671962,814,1641,0.029931392
india,2020-05-17,"5,050",154,"2,571","95,698","3,025",0.031609856,2479,1805.4,0.059935436
india,2020-05-18,"4,630",131,"2,438","100,328","3,156",0.031456822,2192,1891.2,0.053771379
india,2020-05-19,"6,147",146,"3,076","106,475","3,302",0.031011975,3071,2020,0.047495205
india,2020-05-20,"5,553",132,"3,113","112,028","3,434",0.030653051,2440,2199.2,0.042433587
india,2020-05-21,"6,198",150,"3,131","118,226","3,584",0.030314821,3067,2649.8,0.047938424
india,2020-05-22,"6,568",142,"3,271","124,794","3,726",0.029857205,3297,2813.4,0.043441044
india,2020-05-23,"6,629",142,"2,561","131,423","3,868",0.029431682,4068,3188.6,0.055483972
india,2020-05-24,"7,113",156,"3,307","138,536","4,024",0.029046602,3806,3335.6,0.047201476
india,2020-05-25,"6,414",148,"3,014","144,950","4,172",0.028782339,3400,3527.6,0.049135729
india,2020-05-26,"5,843",172,"3,571","150,793","4,344",0.028807703,2272,3368.6,0.048192434
india,2020-05-27,"7,293",190,"3,472","158,086","4,534",0.028680592,3821,3473.4,0.054750727
india,2020-05-28,"7,301",177,"3,171","165,387","4,711",0.028484706,4130,3485.8,0.055848128
india,2020-05-29,"8,104",269,"11,707","173,491","4,980",0.028704659,-3603,2004,0.022986051
india,2020-05-30,"8,336",205,"4,309","181,827","5,185",0.028516117,4027,2129.4,0.047596946
india,2020-05-31,"8,795",223,"4,919","190,622","5,408",0.028370283,3876,2450.2,0.045353825
india,2020-06-01,"7,748",200,"3,899","198,370","5,608",0.028270404,3849,2455.8,0.051319535
india,2020-06-02,"8,821",221,"4,531","207,191","5,829",0.028133461,4290,2487.8,0.048796098
india,2020-06-03,"9,633",259,"3,786","216,824","6,088",0.028078073,5847,4377.8,0.068434537
india,2020-06-04,"9,889",275,"4,379","226,713","6,363",0.028066322,5510,4674.4,0.062821128
india,2020-06-05,"9,471",286,"4,783","236,184","6,649",0.02815178,4688,4836.8,0.059814764
india,2020-06-06,"10,438",297,"5,462","246,622","6,946",0.02816456,4976,5062.2,0.054392999
india,2020-06-07,"10,863",261,"5,153","257,485","7,207",0.02798998,5710,5346.2,0.05066853
india,2020-06-08,"8,443",266,"5,247","265,928","7,473",0.028101591,3196,4816,0.050713728
india,2020-06-09,"10,218",277,"5,574","276,146","7,750",0.028064864,4644,4642.8,0.049712061
india,2020-06-10,"11,009",357,"6,310","287,155","8,107",0.028232139,4699,4645,0.056591813
india,2020-06-11,"11,128",394,"5,993","298,283","8,501",0.02849978,5135,4676.8,0.065758956
india,2020-06-12,"11,320",389,"7,259","309,603","8,890",0.028714192,4061,4347,0.053601686
india,2020-06-13,"12,024",309,"8,095","321,627","9,199",0.028601454,3929,4493.6,0.038183593
india,2020-06-14,"11,380",321,"7,365","333,007","9,520",0.028587988,4015,4367.8,0.043597507
india,2020-06-15,"10,037",395,"10,629","343,044","9,915",0.028902998,-592,3309.6,0.037171539
india,2020-06-16,"11,117","2,006","7,232","354,161","11,921",0.033659833,3885,3059.6,0.27738831
india,2020-06-17,"13,103",341,"6,886","367,264","12,262",0.033387427,6217,3490.8,0.04953457
india,2020-06-18,"13,827",342,"10,744","381,091","12,604",0.033073465,3083,3321.6,0.031840731
india,2020-06-19,"14,740",366,"9,027","395,831","12,970",0.032766509,5713,3661.2,0.04055566
india,2020-06-20,"15,901",307,"13,972","411,732","13,277",0.032246704,1929,4165.4,0.021979516
india,2020-06-21,"15,178",426,"9,071","426,910","13,703",0.0320981,6107,4609.8,0.046973355
india,2020-06-22,"13,540",312,"10,885","440,450","14,015",0.03181973,2655,3897.4,0.028672222
india,2020-06-23,"15,665",468,"10,462","456,115","14,483",0.031752957,5203,4321.4,0.044742451
india,2020-06-24,"16,870",424,"13,089","472,985","14,907",0.031516856,3781,3935,0.032401005
india,2020-06-25,"18,185",401,"13,983","491,170","15,308",0.031166399,4202,4389.6,0.028684626
india,2020-06-26,"18,276",381,"10,246","509,446","15,689",0.030796198,8030,4774.2,0.03719464
india,2020-06-27,"20,131",414,"14,229","529,577","16,103",0.030407287,5902,5423.6,0.029102333
india,2020-06-28,"19,620",384,"11,628","549,197","16,487",0.030020193,7992,5981.4,0.033032052
india,2020-06-29,"18,339",417,"13,497","567,536","16,904",0.029784895,4842,6193.6,0.030902935
india,2020-06-30,"18,256",506,"12,568","585,792","17,410",0.029720447,5688,6490.8,0.040268617
india,2020-07-01,"19,428",438,"12,057","605,220","17,848",0.029490103,7371,6359,0.036335437
india,2020-07-02,"21,948",377,"20,006","627,168","18,225",0.029059199,1942,5567,0.018849251
